"Region","Region_name","sub_region","Sub_region_name","SSP","RCP","Year","UHI_cat","Heat_wave_days","HI_cat","Population","Sensitive_pop"
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,"""<=28""",23608364,4793886.673
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",89660654,18782880.97
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",245196112,50725580.85
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",549394428,124298606.6
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,"""<=28""",10055777,1876546.962
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",39507404,6587868.931
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",121324234,20738595.51
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",614477825,103960609.4
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">55""",10492614,1792032.437
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,"""<=28""",3577,610.5031763
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",7014401,1214947.906
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",198982417,34742554.32
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",124898863,23049661.93
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2030,"With UHI",15,"""<=28""",7480543,1389339.64
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",82392542,14994676.05
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",105540055,18795187.3
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",39630972,5685062.085
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2030,"With UHI",15,""">55""",92736,14663.44055
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2070,"With UHI",15,"""<=28""",3070272,659054.1833
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",26188941,5664841.094
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",19167368,4312258.771
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,"""<=28""",21840353,6611807.15
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",85113356,26729683.26
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",194771878,60776009.46
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",510896131,171706724.4
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,"""<=28""",19816029,3486401.577
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",56149654,14146126.9
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",148382286,32731227.35
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",1138938769,244880314
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">55""",13852701,3002682.182
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,"""<=28""",30079,6027.67773
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",6634975,1560665.103
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",257687166,61537167.3
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",188122562,45493818.02
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">55""",390015,118320.8569
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2070,"With UHI",15,"""<=28""",9092011,1635194.456
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",100263656,21615301.67
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",177428299,38756747.95
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",115612187,24640847.15
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2070,"With UHI",15,""">55""",281043,61883.865
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2100,"With UHI",15,"""<=28""",3679609,904599.1476
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",30843325,7623054.787
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",22573811,5656077.906
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,"""<=28""",19495444,5669184.959
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",66551458,19945528.09
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",172819125,51692274.94
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",463831964,149437224.7
142,"Asia",30,"Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,"""<=28""",29370218,5460231.338
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",70552119,17456494.73
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",234052908,52571642.2
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",1481971495,332541698.1
142,"Asia",34,"Southern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">55""",2379625,534161.0876
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,"""<=28""",46814,10666.61594
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",8769562,2192091.32
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",294547956,76612664.53
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",219565049,55684933.09
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">55""",428916,136157.1533
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2100,"With UHI",15,"""<=28""",4550349,1037509.544
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",123903629,29052062.26
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",344872740,80247221.72
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",54272356,14515369.3
142,"Asia",145,"Western Asia","SSP 3","RCP 2.6",2100,"With UHI",15,""">55""",363776,90704.43024
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2010,"With UHI",15,"""<=28""",4895619,807754.923
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",18235773,2809280.257
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",2353934,338685.7864
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,"""<=28""",35062551,5323268.486
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",131326678,19447400.48
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",359231465,59623038.51
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",253907576,36346369.81
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,"""<=28""",5503800,941387.3082
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",34537522,4996197.458
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",140860048,21316784.94
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",360047228,55788822.28
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",14808173,2187036.979
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",176361511,26098077.1
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",57901077,8340727.927
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2010,"With UHI",15,"""<=28""",9637973,1631471.098
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",76912838,12291891.27
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",55721688,9142220.03
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",12838772,1296039.924
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2030,"With UHI",15,"""<=28""",2886001,460197.715
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",33773909,5470309.405
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",4194864,665458.5891
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,"""<=28""",29970062,6033707.942
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",111830937,23303694.63
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",351761656,82373893.83
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",585044563,122829098.4
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,"""<=28""",12533227,2277295.159
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",48453058,7760399.134
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",160739510,25385638.29
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",842496646,130606158.7
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">55""",12230758,1875534.108
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,"""<=28""",6529,1121.070256
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",9169996,1522451.502
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",244289841,40378835.66
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",163047741,29065254.86
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2030,"With UHI",15,"""<=28""",9008905,1651783.817
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",91006754,16018415.34
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",114989300,20213156.9
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",45067430,6178386.172
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2030,"With UHI",15,""">55""",103667,16193.44032
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2070,"With UHI",15,"""<=28""",3404255,985078.8915
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",28876050,8082568.253
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",20479733,6257057.181
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,"""<=28""",26696030,11406122.54
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",100190664,43962911.03
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",215234341,90187362.9
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",603958172,273120622.6
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,"""<=28""",33010224,6232318.519
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",65495184,19496341.39
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",201958472,54607079.92
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",1605988658,434913522
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">55""",2907607,841424.4486
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,"""<=28""",53598,10658.76668
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",8718967,2575821.361
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",299562334,91215457.17
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",261641992,78612848.59
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">55""",539523,223396.507
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2070,"With UHI",15,"""<=28""",2842346,747883.9577
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">28 & <=34""",89651995,25289906.69
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">34 & <=42""",303147821,63937256.95
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">42 & <=55""",69938432,18276328.66
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2070,"With UHI",15,""">55""",315609,68627.78619
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2100,"With UHI",15,"""<=28""",3056787,1208561.109
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",29972531,12130181.55
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",13702648,4504341.252
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,"""<=28""",13729479,6970122.623
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",52189869,27279097.84
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",136549425,66239277.72
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",415753773,222131718.5
142,"Asia",30,"Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,"""<=28""",11186551,3482971.852
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",146100010,34134874.84
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",191002104,66262020.31
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",1583407426,522341875
142,"Asia",34,"Southern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">55""",2445210,941929.7812
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,"""<=28""",107453,24272.72261
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",9262142,3118683.98
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",266063535,97976663.12
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",264885176,87940284.08
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">55""",445289,235840.2902
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2100,"With UHI",15,"""<=28""",1899494,719310.8146
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">28 & <=34""",89147500,30410237.71
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">34 & <=42""",443690452,104701861.2
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">42 & <=55""",49157089,17893054.48
142,"Asia",145,"Western Asia","SSP 4","RCP 2.6",2100,"With UHI",15,""">55""",407375,102999.7593
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2010,"With UHI",15,"""<=28""",4897772,808106.7997
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",18235618,2809213.95
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",2351908,338396.6705
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,"""<=28""",35060029,5322964.679
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",131324751,19446823.93
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",359233851,59623811.09
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",253908617,36346497.45
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,"""<=28""",5503654,941305.5682
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",34542779,4996820.058
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",140858868,21316755.66
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",360043266,55788304.28
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",14807925,2186967.02
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",176363261,26098362.65
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",57899597,8340511.614
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2010,"With UHI",15,"""<=28""",9639400,1631696.475
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">28 & <=34""",76911892,12291814.69
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">34 & <=42""",55721084,9142052.982
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">42 & <=55""",12838833,1296033.955
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2030,"With UHI",15,"""<=28""",2838095,462748.1764
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",32761998,5376358.98
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",3935685,617293.9505
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,"""<=28""",30263466,6259064.398
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",113865777,24507116.73
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",349309954,86264533.62
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",604919122,129465345.3
142,"Asia",30,"Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,"""<=28""",11920989,1837539.438
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",45821340,6991005.614
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",156725461,24143530.34
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",808811489,121039621.1
142,"Asia",34,"Southern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">55""",12123864,1844072.908
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,"""<=28""",5052,753.4250463
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",8693551,1389046.136
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",240056331,39519552.16
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",158817957,27716444.3
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2030,"With UHI",15,"""<=28""",8266210,1295497.597
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">28 & <=34""",84710184,14072572.74
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">34 & <=42""",108571050,17227661.74
142,"Asia",145,"Western Asia","SSP 5","RCP 2.6",2030,"With UHI",15,""">42 & <=55""",44224928,5231133.729
